Vaccine/Exemption,Dose,Geography Type,Geography,School Year,Estimate (%),Population Size,Percent Surveyed,Footnotes,Number of Exemptions,Survey Type
Exemption,Medical Exemption,States,Louisiana,2023-24,0.1,51839,100,,56,Census
Exemption,Any Exemption,States,Louisiana,2023-24,2.8,51839,100,,1462,Census
Varicella,UTD (unknown disease history),States,Louisiana,2023-24,90.9,51839,100,*,,Census
MMR (PAC),MMR (PAC),States,Louisiana,2023-24,97.2,,,,,
Exemption,Medical Exemption,States,Louisiana,2014-15,0.1,60377,,,53,Census
Exemption,Medical Exemption,States,Louisiana,2015-16,0.1,59159,,,75,Census
Exemption,Medical Exemption,States,Louisiana,2016-17,0.1,55257,,,54,Census
Exemption,Medical Exemption,States,Louisiana,2017-18,0.1,58277,,,61,Census
Exemption,Medical Exemption,States,Louisiana,2019-20,0.2,59685,,,92,Census
Exemption,Medical Exemption,States,Louisiana,2018-19,0.1,56203,,,53,Census
Exemption,Medical Exemption,States,Louisiana,2020-21,0.1,61912,100,,48,Census
Exemption,Medical Exemption,States,Louisiana,2021-22,0,66518,100,,29,Census
Polio,,States,Louisiana,2019-20,98,59685,100,*,,Census
Polio,,States,Louisiana,2018-19,98.4,56203,100,*,,Census
Polio,,States,Louisiana,2016-17,97.1,55257,100,*,,Census
Polio,,States,Louisiana,2017-18,95.8,58277,100,*,,Census
Polio,,States,Louisiana,2015-16,96.9,59159,100,*,,Census
Polio,,States,Louisiana,2014-15,98.9,60377,100,*,,Census
Polio,,States,Louisiana,2013-14,99,63976,100,*,,Census
Polio,,States,Louisiana,2012-13,99,68874,100,*,,Census
Exemption,Non-Medical Exemption,States,Louisiana,2009-10,0.5,53846,,,260,Census
Exemption,Non-Medical Exemption,States,Louisiana,2010-11,NA,,,,,NA
Exemption,Non-Medical Exemption,States,Louisiana,2011-12,0.6,69013,,,384,Census
Exemption,Non-Medical Exemption,States,Louisiana,2012-13,0.5,68874,,,349,Census
Exemption,Non-Medical Exemption,States,Louisiana,2015-16,0.6,59159,,,370,Census
Polio,,States,Louisiana,2020-21,98.6,61912,100,*,,Census
Polio,,States,Louisiana,2021-22,97.6,66518,100,*,,Census
Exemption,Medical Exemption,States,Louisiana,2009-10,0.3,53846,,,151,Census
Exemption,Medical Exemption,States,Louisiana,2010-11,NA,,,,,NA
Exemption,Medical Exemption,States,Louisiana,2011-12,0.2,69013,,,166,Census
Exemption,Medical Exemption,States,Louisiana,2012-13,0.2,68874,,,109,Census
Exemption,Medical Exemption,States,Louisiana,2013-14,0.1,63976,,,83,Census
Exemption,Non-Medical Exemption,States,Louisiana,2016-17,0.7,55257,,,396,Census
Exemption,Any Exemption,States,Louisiana,2019-20,1.5,59685,,,884,Census
Exemption,Any Exemption,States,Louisiana,2020-21,1.1,61912,100,,664,Census
Exemption,Any Exemption,States,Louisiana,2016-17,0.8,55257,,,450,Census
Exemption,Any Exemption,States,Louisiana,2017-18,1.1,58277,,,662,Census
Exemption,Any Exemption,States,Louisiana,2018-19,1.2,56203,,,671,Census
Exemption,Any Exemption,States,Louisiana,2011-12,0.8,69013,,,550,Census
Exemption,Any Exemption,States,Louisiana,2012-13,0.7,68874,,,458,Census
Exemption,Any Exemption,States,Louisiana,2013-14,0.8,63976,,,505,Census
Exemption,Any Exemption,States,Louisiana,2014-15,0.6,60377,,,392,Census
Exemption,Any Exemption,States,Louisiana,2015-16,0.8,59159,,,445,Census
Exemption,Any Exemption,States,Louisiana,2010-11,NA,,,,,NA
Exemption,Any Exemption,States,Louisiana,2009-10,0.8,53846,,,411,Census
Exemption,Non-Medical Exemption,States,Louisiana,2021-22,1.1,66518,100,,724,Census
Exemption,Non-Medical Exemption,States,Louisiana,2017-18,1,58277,,,601,Census
Exemption,Non-Medical Exemption,States,Louisiana,2018-19,1.1,56203,,,618,Census
Exemption,Non-Medical Exemption,States,Louisiana,2020-21,1,61912,100,,616,Census
Exemption,Non-Medical Exemption,States,Louisiana,2019-20,1.3,59685,,,792,Census
Exemption,Any Exemption,States,Louisiana,2021-22,1.1,66518,100,,753,Census
Varicella,2 Doses (unknown disease history),States,Louisiana,2014-15,96.7,60377,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Louisiana,2013-14,96.1,63976,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Louisiana,2012-13,96.5,68874,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Louisiana,2011-12,97.2,69013,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Louisiana,2010-11,NA,,,,,NA
Varicella,2 Doses (unknown disease history),States,Louisiana,2009-10,93.7,53846,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Louisiana,2021-22,NReq,66518,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Louisiana,2011-12,NA,69013,100,*,,Census
"DTP, DTaP, or DT",,States,Louisiana,2017-18,97.7,58277,100,*,,Census
"DTP, DTaP, or DT",,States,Louisiana,2019-20,97.2,59685,100,*,,Census
"DTP, DTaP, or DT",,States,Louisiana,2018-19,97.7,56203,100,*,,Census
"DTP, DTaP, or DT",,States,Louisiana,2021-22,96.2,66518,100,*,,Census
"DTP, DTaP, or DT",,States,Louisiana,2020-21,96.9,61912,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Louisiana,2010-11,NA,,,,,NA
Varicella,1 Dose (unknown disease history),States,Louisiana,2009-10,NA,53846,100,*,,Census
Varicella,UTD (unknown disease history),States,Louisiana,2020-21,93.2,61912,100,*,,Census
Varicella,UTD (unknown disease history),States,Louisiana,2021-22,91.4,66518,100,*,,Census
"DTP, DTaP, or DT",,States,Louisiana,2013-14,98.3,63976,100,*,,Census
"DTP, DTaP, or DT",,States,Louisiana,2012-13,98.3,68874,100,*,,Census
"DTP, DTaP, or DT",,States,Louisiana,2011-12,98.9,69013,100,*,,Census
"DTP, DTaP, or DT",,States,Louisiana,2010-11,NA,,,,,NA
"DTP, DTaP, or DT",,States,Louisiana,2015-16,98.3,59159,100,*,,Census
"DTP, DTaP, or DT",,States,Louisiana,2014-15,98.3,60377,100,*,,Census
"DTP, DTaP, or DT",,States,Louisiana,2016-17,98,55257,100,*,,Census
MMR,,States,Louisiana,2016-17,97.1,55257,100,*,,Census
MMR,,States,Louisiana,2019-20,95.6,59685,100,*,,Census
MMR,,States,Louisiana,2020-21,96.2,61912,100,*,,Census
MMR,,States,Louisiana,2017-18,96.1,58277,100,*,,Census
MMR,,States,Louisiana,2018-19,95.5,56203,100,*,,Census
"DTP, DTaP, or DT",,States,Louisiana,2009-10,98,53846,100,*,,Census
MMR,,States,Louisiana,2021-22,93.7,66518,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Louisiana,2012-13,NA,68874,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Louisiana,2014-15,NA,60377,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Louisiana,2013-14,NA,63976,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Louisiana,2019-20,NReq,59685,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Louisiana,2020-21,NReq,61912,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Louisiana,2015-16,NA,59159,100,*,,Census
Hepatitis B,,States,Louisiana,2009-10,98,53846,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Louisiana,2021-22,91.4,66518,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Louisiana,2016-17,96.5,55257,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Louisiana,2018-19,95.4,56203,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Louisiana,2017-18,95.6,58277,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Louisiana,2019-20,95,59685,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Louisiana,2020-21,93.2,61912,100,*,,Census
Hepatitis B,,States,Louisiana,2015-16,98.9,59159,100,*,,Census
Hepatitis B,,States,Louisiana,2014-15,98.8,60377,100,*,,Census
Hepatitis B,,States,Louisiana,2016-17,98.7,55257,100,*,,Census
Hepatitis B,,States,Louisiana,2017-18,98.4,58277,100,*,,Census
Hepatitis B,,States,Louisiana,2013-14,98.8,63976,100,*,,Census
Hepatitis B,,States,Louisiana,2012-13,98.8,68874,100,*,,Census
Hepatitis B,,States,Louisiana,2010-11,NA,,,,,NA
Hepatitis B,,States,Louisiana,2011-12,99.3,69013,100,*,,Census
Polio,,States,Louisiana,2011-12,99.6,69013,100,*,,Census
Polio,,States,Louisiana,2010-11,NA,,,,,NA
Polio,,States,Louisiana,2009-10,98.9,53846,100,*,,Census
Hepatitis B,,States,Louisiana,2021-22,97.8,66518,100,*,,Census
Hepatitis B,,States,Louisiana,2020-21,98.5,61912,100,*,,Census
Hepatitis B,,States,Louisiana,2018-19,98.4,56203,100,*,,Census
Hepatitis B,,States,Louisiana,2019-20,98,59685,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Louisiana,2015-16,96.8,59159,100,*,,Census
MMR,,States,Louisiana,2015-16,96.8,59159,100,*,,Census
MMR,,States,Louisiana,2014-15,96.8,60377,100,*,,Census
MMR,,States,Louisiana,2013-14,96.8,63976,100,*,,Census
MMR,,States,Louisiana,2012-13,96.6,68874,100,*,,Census
MMR,,States,Louisiana,2011-12,98.1,69013,100,*,,Census
MMR,,States,Louisiana,2010-11,NA,,,,,NA
MMR,,States,Louisiana,2009-10,96.9,53846,100,*,,Census
MMR,,States,Missouri,2022-23,91.3,69126,100,*,,Census
Varicella,UTD (unknown disease history),States,Missouri,2021-22,91.2,71034,100,*,,Census
Varicella,UTD (unknown disease history),States,Missouri,2020-21,92.1,63093,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Missouri,2022-23,NReq,69126,100,*,,Census
"DTP, DTaP, or DT",,States,Missouri,2022-23,91.1,69126,100,*,,Census
Varicella,UTD (unknown disease history),States,Missouri,2022-23,90.8,69126,100,*,,Census
Polio,,States,Missouri,2022-23,91.5,69126,100,*,,Census
Exemption,Any Exemption,States,Missouri,2022-23,3.8,69126,100,>=. †. §,2656,Census
Exemption,Medical Exemption,States,Missouri,2022-23,0.2,69126,100,>=. †. §,133,Census
Exemption,Non-Medical Exemption,States,Missouri,2022-23,3.6,69126,100,>=. †. §,2523,Census
Varicella,2 Doses (unknown disease history),States,Missouri,2022-23,90.8,69126,100,*,,Census
Hepatitis B,,States,Missouri,2022-23,93.7,69126,100,*,,Census
Exemption,Any Exemption,States,Missouri,2011-12,2.4,75240,,§,90,2-stage Cluster Sample
"DTP, DTaP, or DT",,States,Missouri,2016-17,95.5,73355,100,*,,Census
"DTP, DTaP, or DT",,States,Missouri,2014-15,96,75900,100,*,,Census
"DTP, DTaP, or DT",,States,Missouri,2015-16,95.6,74413,100,*.§,,Census
"DTP, DTaP, or DT",,States,Missouri,2010-11,NA,,,,,NA
"DTP, DTaP, or DT",,States,Missouri,2011-12,97.1,75240,4.7,,,2-stage Cluster Sample
"DTP, DTaP, or DT",,States,Missouri,2012-13,96.5,78416,5.9,,,2-stage Cluster Sample
"DTP, DTaP, or DT",,States,Missouri,2013-14,96,78140,100,*,,Census
MMR,,States,Missouri,2018-19,94.8,72687,100,*,,Census
MMR,,States,Missouri,2017-18,95.2,73113,100,*,,Census
MMR,,States,Missouri,2020-21,92.6,63093,100,*,,Census
MMR,,States,Missouri,2019-20,94.6,72324,100,*,,Census
MMR,,States,Missouri,2016-17,95.4,73355,100,*,,Census
MMR,,States,Missouri,2021-22,91.6,71034,100,*,,Census
"DTP, DTaP, or DT",,States,Missouri,2009-10,97.1,75958,3,,,Random sample
MMR,,States,Missouri,2009-10,97.3,75958,3,,,Random sample
MMR,,States,Missouri,2010-11,NA,,,,,NA
MMR,,States,Missouri,2011-12,96.8,75240,4.7,,,2-stage Cluster Sample
MMR,,States,Missouri,2012-13,96.7,78416,5.9,,,2-stage Cluster Sample
MMR,,States,Missouri,2013-14,95.5,78140,100,*,,Census
MMR,,States,Missouri,2014-15,95.8,75900,100,*,,Census
MMR,,States,Missouri,2015-16,95.7,74413,100,*.§,,Census
Polio,,States,Missouri,2019-20,94.9,72324,100,*,,Census
Polio,,States,Missouri,2012-13,96.9,78416,5.9,,,2-stage Cluster Sample
Polio,,States,Missouri,2013-14,95.9,78140,100,*,,Census
Polio,,States,Missouri,2014-15,96.3,75900,100,*,,Census
Polio,,States,Missouri,2015-16,96,74413,100,*.§,,Census
Polio,,States,Missouri,2017-18,95.5,73113,100,*,,Census
Polio,,States,Missouri,2016-17,95.6,73355,100,*,,Census
Polio,,States,Missouri,2018-19,95,72687,100,*,,Census
Exemption,Medical Exemption,States,Missouri,2020-21,0.2,63093,100,>=. †.§,102,Census
Exemption,Medical Exemption,States,Missouri,2018-19,0.2,72687,,§. †,129,Census
Exemption,Medical Exemption,States,Missouri,2019-20,0.2,72324,,†.§,150,Census
Exemption,Medical Exemption,States,Missouri,2017-18,0.2,73113,,§,146,Census
Exemption,Medical Exemption,States,Missouri,2016-17,0.2,73355,,§,147,Census
Exemption,Medical Exemption,States,Missouri,2015-16,0.2,74413,,§,149,Census
Exemption,Medical Exemption,States,Missouri,2014-15,0.2,75900,,§,152,Census
Exemption,Medical Exemption,States,Missouri,2013-14,0.2,78140,,§,156,Census
Exemption,Medical Exemption,States,Missouri,2012-13,0.3,78416,,§,377,2-stage Cluster Sample
Exemption,Medical Exemption,States,Missouri,2011-12,0.6,75240,,§,19,2-stage Cluster Sample
Exemption,Medical Exemption,States,Missouri,2010-11,NA,,,,,NA
Exemption,Medical Exemption,States,Missouri,2009-10,NA,75958,,§,,Random sample
Polio,,States,Missouri,2021-22,91.9,71034,100,*,,Census
Polio,,States,Missouri,2020-21,92.9,63093,100,*,,Census
Exemption,Non-Medical Exemption,States,Missouri,2012-13,1.5,78416,,§,1665,2-stage Cluster Sample
Exemption,Non-Medical Exemption,States,Missouri,2011-12,1.8,75240,,§,71,2-stage Cluster Sample
Exemption,Non-Medical Exemption,States,Missouri,2010-11,NA,,,,,NA
Exemption,Non-Medical Exemption,States,Missouri,2009-10,NA,75958,,§,,Random sample
Exemption,Medical Exemption,States,Missouri,2021-22,0.2,71034,100,>=. †. §,140,Census
Exemption,Non-Medical Exemption,States,Missouri,2014-15,1.8,75900,,§,1366,Census
Exemption,Non-Medical Exemption,States,Missouri,2013-14,1.6,78140,,§,1250,Census
Exemption,Non-Medical Exemption,States,Missouri,2015-16,1.7,74413,,§,1265,Census
Varicella,2 Doses (unknown disease history),States,Missouri,2010-11,NA,,,,,NA
Varicella,2 Doses (unknown disease history),States,Missouri,2011-12,95.1,75240,4.7,,,2-stage Cluster Sample
Varicella,2 Doses (unknown disease history),States,Missouri,2012-13,96.1,78416,5.9,,,2-stage Cluster Sample
Varicella,2 Doses (unknown disease history),States,Missouri,2013-14,94.6,78140,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Missouri,2014-15,95.3,75900,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Missouri,2021-22,NReq,71034,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Missouri,2009-10,NReq,75958,3,,,Random sample
"DTP, DTaP, or DT",,States,Missouri,2020-21,92.6,63093,100,*,,Census
"DTP, DTaP, or DT",,States,Missouri,2021-22,91.5,71034,100,*,,Census
"DTP, DTaP, or DT",,States,Missouri,2018-19,94.8,72687,100,*,,Census
"DTP, DTaP, or DT",,States,Missouri,2019-20,94.5,72324,100,*,,Census
"DTP, DTaP, or DT",,States,Missouri,2017-18,95.3,73113,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Missouri,2009-10,98.8,75958,3,,,Random sample
Varicella,1 Dose (unknown disease history),States,Missouri,2010-11,NA,,,,,NA
Varicella,1 Dose (unknown disease history),States,Missouri,2011-12,NA,75240,4.7,,,2-stage Cluster Sample
Varicella,1 Dose (unknown disease history),States,Missouri,2015-16,NA,74413,100,*.§,,Census
Varicella,1 Dose (unknown disease history),States,Missouri,2020-21,NReq,63093,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Missouri,2019-20,NReq,72324,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Missouri,2013-14,NA,78140,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Missouri,2014-15,NA,75900,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Missouri,2012-13,NA,78416,5.9,,,2-stage Cluster Sample
Hepatitis B,,States,Missouri,2018-19,96.1,72687,100,*,,Census
Hepatitis B,,States,Missouri,2019-20,95.9,72324,100,*,,Census
Hepatitis B,,States,Missouri,2020-21,95.3,63093,100,*,,Census
Hepatitis B,,States,Missouri,2021-22,94,71034,100,*,,Census
Polio,,States,Missouri,2009-10,98.1,75958,3,,,Random sample
Polio,,States,Missouri,2010-11,NA,,,,,NA
Polio,,States,Missouri,2011-12,97.2,75240,4.7,,,2-stage Cluster Sample
Varicella,2 Doses (unknown disease history),States,Missouri,2021-22,91.2,71034,100,*,,Census
Hepatitis B,,States,Missouri,2009-10,97.4,75958,3,,,Random sample
Varicella,2 Doses (unknown disease history),States,Missouri,2018-19,94.5,72687,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Missouri,2017-18,95,73113,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Missouri,2020-21,92.1,63093,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Missouri,2019-20,94.2,72324,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Missouri,2016-17,95.1,73355,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Missouri,2015-16,95.4,74413,100,*.§,,Census
Hepatitis B,,States,Missouri,2011-12,96,75240,4.7,,,2-stage Cluster Sample
Hepatitis B,,States,Missouri,2010-11,NA,,,,,NA
Hepatitis B,,States,Missouri,2012-13,96.2,78416,5.9,,,2-stage Cluster Sample
Hepatitis B,,States,Missouri,2013-14,96.5,78140,100,*,,Census
Hepatitis B,,States,Missouri,2017-18,96.5,73113,100,*,,Census
Hepatitis B,,States,Missouri,2016-17,96.4,73355,100,*,,Census
Hepatitis B,,States,Missouri,2014-15,96.9,75900,100,*,,Census
Hepatitis B,,States,Missouri,2015-16,96.9,74413,100,*.§,,Census
MMR (PAC),MMR (PAC),States,Missouri,2023-24,95.3,,,,,
Varicella,UTD (unknown disease history),States,Missouri,2023-24,89.9,69014,100,*,,Census
Exemption,Any Exemption,States,Missouri,2023-24,4.7,69014,100,>=. †. §,3245,Census
Exemption,Medical Exemption,States,Missouri,2023-24,0.2,69014,100,>=. †. §,151,Census
Exemption,Non-Medical Exemption,States,Missouri,2023-24,4.5,69014,100,>=. †. §,3094,Census
MMR (PAC),MMR (PAC),States,Missouri,2017-18,97.8,,,,,
MMR (PAC),MMR (PAC),States,Missouri,2018-19,97.3,,,,,
MMR (PAC),MMR (PAC),States,Missouri,2019-20,97.3,,,,,
MMR (PAC),MMR (PAC),States,Missouri,2020-21,97.8,,,,,
MMR (PAC),MMR (PAC),States,Missouri,2021-22,97,,,,,
MMR (PAC),MMR (PAC),States,Missouri,2022-23,96.2,,,,,
Polio,,States,Missouri,2023-24,91,69014,100,*,,Census
Hepatitis B,,States,Missouri,2023-24,93.3,69014,100,*,,Census
Varicella,2 Doses (unknown disease history),States,Missouri,2023-24,89.9,69014,100,*,,Census
Varicella,1 Dose (unknown disease history),States,Missouri,2023-24,NReq,69014,100,*,,Census
"DTP, DTaP, or DT",,States,Missouri,2023-24,90.5,69014,100,*,,Census
MMR,,States,Missouri,2023-24,90.4,69014,100,*,,Census
Exemption,Any Exemption,States,Missouri,2015-16,1.8,74413,,§,1339,Census
Exemption,Any Exemption,States,Missouri,2014-15,2,75900,,§,1518,Census
Exemption,Any Exemption,States,Missouri,2013-14,1.8,78140,,§,1407,Census
Exemption,Any Exemption,States,Missouri,2012-13,1.8,78416,,§,2042,2-stage Cluster Sample
Exemption,Any Exemption,States,Missouri,2010-11,NA,,,,,NA
Exemption,Any Exemption,States,Missouri,2018-19,2.7,72687,,§. †,1948,Census
Exemption,Any Exemption,States,Missouri,2017-18,2.3,73113,,§,1682,Census
Exemption,Any Exemption,States,Missouri,2016-17,2.2,73355,,§,1614,Census
Exemption,Any Exemption,States,Missouri,2020-21,2.5,63093,100,>=. †.§,1585,Census
Exemption,Any Exemption,States,Missouri,2019-20,2.7,72324,,†.§,1970,Census
Exemption,Any Exemption,States,Missouri,2021-22,3,71034,100,>=. †. §,2137,Census
Exemption,Non-Medical Exemption,States,Missouri,2016-17,NA,73355,,§,1467,Census
Exemption,Non-Medical Exemption,States,Missouri,2019-20,2.5,72324,,†.§,1820,Census
Exemption,Non-Medical Exemption,States,Missouri,2020-21,2.4,63093,100,>=. †.§,1492,Census
Exemption,Non-Medical Exemption,States,Missouri,2018-19,2.5,72687,,§. †,1819,Census
Exemption,Non-Medical Exemption,States,Missouri,2017-18,2.1,73113,,§,1535,Census
Exemption,Any Exemption,States,Missouri,2009-10,NA,75958,,§,,Random sample
Exemption,Non-Medical Exemption,States,Missouri,2021-22,2.8,71034,100,>=. †. §,1997,Census
Exemption,Any Exemption,States,Texas,2019-20,2.5,398680,,||,9894,Census
Exemption,Any Exemption,States,Texas,2020-21,2.3,377840,98.9,||,8817,Census
Exemption,Any Exemption,States,Texas,2018-19,2.4,390034,,||,9474,Census
Exemption,Any Exemption,States,Texas,2021-22,2.9,389037,99.3,||,11166,Census
Exemption,Any Exemption,States,Texas,2017-18,2,387981,,||,7825,Census
Exemption,Any Exemption,States,Texas,2016-17,1.8,389999,,||,6900,Census
Exemption,Any Exemption,States,Texas,2010-11,NA,,,,,NA
Exemption,Any Exemption,States,Texas,2011-12,1.5,388178,,§,5947,Census
Exemption,Any Exemption,States,Texas,2015-16,1.6,394801,,||,6170,Census (public); Voluntary response (private)
Exemption,Any Exemption,States,Texas,2014-15,1.4,406099,,§,5679,Census (public); Voluntary response (private)
Exemption,Any Exemption,States,Texas,2013-14,NA,409255,,§,,Census
Exemption,Any Exemption,States,Texas,2012-13,NA,414688,,§,,Census
