Vaccine/Exemption,Dose,Geography Type,Geography,School Year,Estimate (%),Population Size,Percent Surveyed,Footnotes,Number of Exemptions,Survey Type
MMR (PAC),MMR (PAC),States,Kentucky,2025-26,97.5,49937,100,NULL,NULL,Census
MMR (PAC),MMR (PAC),States,TX-City of Houston,2025-26,97.3,36071,94.6,NULL,NULL,"Census (pub.), vol. response (prv.)"
MMR (PAC),MMR (PAC),States,Alabama,2025-26,97,53378,100,NULL,NULL,Census
MMR (PAC),MMR (PAC),States,Virginia,2025-26,97,88950,95.7,NULL,NULL,Census
MMR (PAC),MMR (PAC),States,New Mexico,2025-26,97.8,19843,100,NULL,NULL,Census
MMR (PAC),MMR (PAC),States,District of Columbia,2025-26,97,7871,100,NULL,NULL,Census
MMR (PAC),MMR (PAC),States,Vermont,2025-26,96.8,5298,100,NULL,NULL,Census
MMR (PAC),MMR (PAC),States,Massachusetts,2025-26,98.4,65331,100,NULL,NULL,Census
MMR (PAC),MMR (PAC),States,Rhode Island,2025-26,98.1,10123,97.1,NULL,NULL,Census
MMR (PAC),MMR (PAC),States,Mississippi,2025-26,98,34969,100,NULL,NULL,Census
MMR (PAC),MMR (PAC),States,Ohio,2025-26,94.9,129087,95.9,NULL,NULL,"Census (pub.), vol. response (prv.)"
MMR (PAC),MMR (PAC),States,Iowa,2025-26,95.1,37490,100,NULL,NULL,Census
Exemption,Any Exemption,States,Alabama,2024-25,2.3,53589,99.9,†,1214,Census
Exemption,Any Exemption,States,Maryland,2024-25,2.2,66135,95.6,†,1472,"Census (pub.), vol. response (prv.)"
Exemption,Any Exemption,States,Kentucky,2024-25,2.2,51319,100,†,1114,Census
Exemption,Any Exemption,States,New Mexico,2024-25,2,20180,100,†,401,Census
Exemption,Any Exemption,States,Rhode Island,2024-25,1.9,10088,96.7,†,192,Census
Exemption,Any Exemption,States,Massachusetts,2024-25,1.5,65581,100,†,968,Census
Exemption,Any Exemption,States,Mississippi,2024-25,1.2,35293,100,†,441,Census
Exemption,Any Exemption,States,New Hampshire,2024-25,4.1,11713,100,†,481,Census
Exemption,Any Exemption,States,Nebraska,2024-25,4,24102,100,†,966,Census
Exemption,Any Exemption,States,Iowa,2024-25,3.9,38268,100,†,1499,Census
Exemption,Any Exemption,States,Vermont,2024-25,3.9,5432,100,†,212,Census
Exemption,Any Exemption,States,Tennessee,2024-25,3.8,78299,96.7,†,2985,Census
Exemption,Any Exemption,States,Maine,2025-26,0.8,11634,94.4,�. �,92,Census
Exemption,Non-Medical Exemption,States,Oregon,2018-19,7.5,45870,NULL,||,3457,Census
Exemption,Non-Medical Exemption,States,California,2018-19,NA,568947,NULL,‡.†,NULL,Census
Exemption,Non-Medical Exemption,States,Mississippi,2018-19,NA,37775,NULL,‡.†,NULL,Census
Exemption,Non-Medical Exemption,States,West Virginia,2018-19,NA,19442,NULL,†.‡.‡‡,NULL,Voluntary response
Exemption,Non-Medical Exemption,States,Alabama,2018-19,0.9,77739,NULL,†,667,Census
Exemption,Non-Medical Exemption,States,Indiana,2018-19,1,82324,NULL,†,783,Census
Exemption,Non-Medical Exemption,States,Delaware,2018-19,1,10798,NULL,†,106,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Massachusetts,2018-19,1.1,65279,NULL,†,749,Census
Exemption,Non-Medical Exemption,States,Maryland,2018-19,1.1,71431,NULL,†,772,Census
Exemption,Non-Medical Exemption,States,New Mexico,2019-20,1.3,23087,NULL,†,298,Census
Exemption,Non-Medical Exemption,States,Louisiana,2019-20,1.3,59685,NULL,NULL,792,Census
Exemption,Non-Medical Exemption,States,Kentucky,2018-19,1.2,55587,NULL,†,661,Census
Exemption,Non-Medical Exemption,States,New Mexico,2018-19,1.2,25269,NULL,†,303,Census
Exemption,Non-Medical Exemption,States,Virginia,2018-19,1.4,100394,NULL,†,1406,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Illinois,2018-19,1.5,143876,NULL,§. †,2220,Census
Exemption,Non-Medical Exemption,States,North Carolina,2018-19,1.5,124343,NULL,†,1871,Census (public). voluntary response (private)
Exemption,Any Exemption,States,Vermont,2025-26,3.8,5298,100,�,200,Census
Exemption,Any Exemption,States,Indiana,2025-26,3.8,70886,87.1,�. ||||,2680,Vol. response
Exemption,Any Exemption,States,North Carolina,2025-26,3.9,120045,90.1,�,4666,"Census (pub.), vol. response (prv.)"
Exemption,Any Exemption,States,Louisiana,2025-26,4,50223,100,NULL,2014,Census
Exemption,Any Exemption,States,Kansas,2025-26,4.5,33420,84.1,�,1496,Census
Exemption,Any Exemption,States,Arkansas,2025-26,4.6,35543,96.7,NULL,1629,"Census (pub.), vol. response (prv.)"
Exemption,Any Exemption,States,Nebraska,2025-26,4.7,23807,100,�,1123,Census
Exemption,Any Exemption,States,Missouri,2025-26,6.3,66610,100,>=. �. �,4219,Census
Exemption,Any Exemption,States,Pennsylvania,2025-26,6,134313,95.7,NULL,8097,"Census (pub.), vol. response (prv.)"
Exemption,Any Exemption,States,Hawaii,2025-26,6,13791,11.7,�,835,Stratified 2-stage cluster sample
Exemption,Any Exemption,States,Florida,2025-26,5.9,213535,100,�,12540,Census
Exemption,Any Exemption,States,New Jersey,2025-26,5.7,101602,92.3,�,5832,Census
Exemption,Any Exemption,States,South Carolina,2025-26,5.7,57542,100,�,3295,Census
Exemption,Any Exemption,States,Ohio,2025-26,5.7,129087,95.9,||,7337,"Census (pub.), vol. response (prv.)"
MMR (PAC),MMR (PAC),States,Alaska,2024-25,91,7338,99.8,NULL,NULL,"Census (pub.), not conducted (prv.)"
MMR (PAC),MMR (PAC),States,Utah,2024-25,90.4,45818,100,NULL,NULL,Census
MMR (PAC),MMR (PAC),States,Idaho,2024-25,85.5,22242,99.5,NULL,NULL,Census
MMR (PAC),MMR (PAC),States,Oregon,2024-25,91.6,38247,100,NULL,NULL,Census
MMR (PAC),MMR (PAC),States,Arizona,2024-25,91.7,75024,97.4,NULL,NULL,Census
MMR (PAC),MMR (PAC),States,Wisconsin,2024-25,93,61120,95.7,NULL,NULL,"Census (pub.), vol. response (prv.)"
MMR (PAC),MMR (PAC),States,North Dakota,2024-25,93,9659,98.8,NULL,NULL,Census
MMR (PAC),MMR (PAC),States,Michigan,2024-25,93.2,107636,100,NULL,NULL,Census
MMR (PAC),MMR (PAC),States,South Dakota,2024-25,93.2,11367,99.3,NULL,NULL,Census
MMR (PAC),MMR (PAC),States,Nevada,2024-25,93.5,33272,92.6,NULL,NULL,"Census (pub.), vol. response (prv.)"
Hepatitis B,,States,Maine,2016-17,NReq,13834,90.1,NULL,NULL,Voluntary response (public). census (private)
Hepatitis B,,States,Georgia,2016-17,93.3,136165,100,≥.*,NULL,Census
Hepatitis B,,States,Hawaii,2016-17,92.7,16325,6.7,NULL,NULL,Stratified 2-stage cluster sample
Hepatitis B,,States,Iowa,2016-17,92.6,39587,100,≥.*,NULL,Census
Hepatitis B,,States,Idaho,2016-17,92.6,22589,100,*,NULL,Census
Hepatitis B,,States,Kentucky,2016-17,92.1,51487,92.9,‡.§,NULL,Census
Exemption,Non-Medical Exemption,States,Kentucky,2017-18,1.1,55152,NULL,†,623,Census
Exemption,Non-Medical Exemption,States,Massachusetts,2017-18,1.1,63377,NULL,†,687,Census
Exemption,Non-Medical Exemption,States,Texas,2018-19,2.2,390034,NULL,||,8502,Census
Exemption,Non-Medical Exemption,States,New Jersey,2018-19,2.3,109161,NULL,†,2510,Census
Exemption,Non-Medical Exemption,States,Maryland,2017-18,0.9,68528,NULL,†,614,Census
Exemption,Non-Medical Exemption,States,Alabama,2017-18,0.8,57245,NULL,†,460,Census
Exemption,Non-Medical Exemption,States,Indiana,2017-18,0.7,84296,NULL,†,579,Voluntary Response
Exemption,Non-Medical Exemption,States,District of Columbia,2017-18,NA,NULL,NULL,NULL,NULL,Census
Exemption,Non-Medical Exemption,States,Mississippi,2017-18,NA,39284,NULL,‡.†,NULL,Census
Exemption,Non-Medical Exemption,States,West Virginia,2017-18,NA,19519,NULL,†.‡.‡‡,NULL,Voluntary response
Exemption,Non-Medical Exemption,States,Wyoming,2017-18,NA,NULL,NULL,NULL,NULL,Not conducted
Exemption,Non-Medical Exemption,States,South Dakota,2018-19,2.4,12062,NULL,†,293,Census
Exemption,Non-Medical Exemption,States,Idaho,2018-19,7.4,22995,NULL,||,1696,Census
Exemption,Non-Medical Exemption,States,Alaska,2018-19,6.6,10316,NULL,†,680,Voluntary response
Exemption,Non-Medical Exemption,States,Arizona,2018-19,5.9,79981,NULL,‡,4755,Census
Exemption,Non-Medical Exemption,States,Maine,2018-19,5.6,13419,NULL,NULL,752,Census
Exemption,Non-Medical Exemption,States,Wisconsin,2018-19,5.6,66344,NULL,NULL,3724,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Utah,2018-19,5.5,50179,NULL,NULL,2759,Census
Exemption,Non-Medical Exemption,States,Colorado,2018-19,4.7,64191,NULL,§,3017,Census
Exemption,Non-Medical Exemption,States,Washington,2018-19,4.5,87510,NULL,NULL,3964,Census
Exemption,Non-Medical Exemption,States,Hawaii,2018-19,4.4,16051,NULL,†,702,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Vermont,2018-19,4.4,6126,NULL,†,269,Census
Exemption,Non-Medical Exemption,States,Michigan,2018-19,4.3,118632,NULL,NULL,5099,Census
Exemption,Non-Medical Exemption,States,Montana,2018-19,4.2,12480,NULL,†,529,Census
Exemption,Non-Medical Exemption,States,North Dakota,2018-19,3.9,10382,NULL,NULL,409,Census
Exemption,Non-Medical Exemption,States,Minnesota,2018-19,3.5,70085,NULL,§. ||,2450,Census
Exemption,Non-Medical Exemption,States,Nevada,2018-19,3.2,37971,NULL,†,1197,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,New Hampshire,2018-19,3.1,12421,NULL,†,379,Census
Exemption,Non-Medical Exemption,States,Florida,2018-19,2.9,224641,NULL,†,6472,Census
Exemption,Non-Medical Exemption,States,Wyoming,2018-19,2.7,7734,NULL,†,210,Census
Exemption,Non-Medical Exemption,States,Ohio,2018-19,2.6,139679,NULL,||,3673,Census (public). voluntary response (private)
Exemption,Non-Medical Exemption,States,Pennsylvania,2018-19,2.6,143560,NULL,NULL,3671,Census (public). voluntary response (private)
Exemption,Non-Medical Exemption,States,Missouri,2018-19,2.5,72687,NULL,§. †,1819,Census
Exemption,Non-Medical Exemption,States,Oklahoma,2018-19,2.5,54806,NULL,NULL,1355,Census (public). voluntary response (private)
Exemption,Non-Medical Exemption,States,Connecticut,2018-19,2.5,38230,NULL,†,941,Census
Exemption,Non-Medical Exemption,States,Georgia,2018-19,2.4,131275,NULL,†,3116,Census
Exemption,Non-Medical Exemption,States,Indiana,2019-20,1.9,88253,NULL,†,1701,Voluntary response
Exemption,Non-Medical Exemption,States,Arkansas,2019-20,1.9,39510,NULL,<,753,Census (public). voluntary response (private)
Exemption,Non-Medical Exemption,States,Nebraska,2019-20,1.8,26893,NULL,†,485,Census
Exemption,Non-Medical Exemption,States,Illinois,2019-20,1.7,145891,NULL,†,2487,Census
Exemption,Non-Medical Exemption,States,North Carolina,2019-20,1.6,124548,NULL,†,2003,Census
Exemption,Non-Medical Exemption,States,Kentucky,2019-20,1.4,59233,NULL,†,809,Census
Exemption,Non-Medical Exemption,States,Virginia,2019-20,1.4,99399,NULL,†,1378,Census
Hepatitis B,,States,Florida,2017-18,93.7,222397,100,≥.*.§,NULL,Census
Hepatitis B,,States,Arkansas,2017-18,93.7,39630,95.4,‡,NULL,Census
Exemption,Non-Medical Exemption,States,Massachusetts,2019-20,1.1,66756,NULL,†,737,Census
Exemption,Non-Medical Exemption,States,Alabama,2019-20,1.1,59477,NULL,†,650,Census
Hepatitis B,,States,Mississippi,2017-18,99.4,39284,100,≥.*,NULL,Census
Hepatitis B,,States,West Virginia,2017-18,99.2,19519,79.3,¶,NULL,Voluntary response
Hepatitis B,,States,Louisiana,2017-18,98.4,58277,100,*,NULL,Census
Hepatitis B,,States,North Carolina,2017-18,98.2,127197,90.9,‡.§,NULL,Census
Hepatitis B,,States,New York,2017-18,98,226456,100,*,NULL,Census
Hepatitis B,,States,Maryland,2017-18,97.9,68528,98.5,‡,NULL,Census
Hepatitis B,,States,Delaware,2017-18,97.9,10988,9.5,NULL,NULL,Stratified 2-stage cluster sample
Hepatitis B,,States,Rhode Island,2017-18,97.6,11025,100,*.‡.§,NULL,Census
Hepatitis B,,States,California,2017-18,97.6,574702,100,‡,NULL,Census
Hepatitis B,,States,Pennsylvania,2017-18,97.4,141571,93.3,NULL,NULL,Voluntary response
Hepatitis B,,States,Texas,2017-18,97.4,387981,99.4,‡.§,NULL,Census
Hepatitis B,,States,Massachusetts,2017-18,97.3,63377,100,*.‡,NULL,Census
Hepatitis B,,States,Tennessee,2017-18,97.1,78743,100,*.§,NULL,Census
Hepatitis B,,States,Nebraska,2017-18,97.1,26313,98.6,‡.‡‡,NULL,Census
Hepatitis B,,States,Connecticut,2017-18,97,39174,100,*,NULL,Census
Hepatitis B,,States,South Carolina,2017-18,96.9,58458,27,NULL,NULL,Stratified 1-stage cluster sample
Hepatitis B,,States,Missouri,2017-18,96.5,73113,100,*,NULL,Census
Hepatitis B,,States,Nevada,2017-18,96.4,37178,4.8,NULL,NULL,Stratified 2-stage cluster sample
Hepatitis B,,States,Michigan,2017-18,96.4,119028,100,*,NULL,Census
Hepatitis B,,States,Kansas,2017-18,96.4,38484,23.1,†.‡.§,NULL,Stratified 2-stage cluster sample
Hepatitis B,,States,Wisconsin,2017-18,96.1,66178,2.3,†.‡.§,NULL,Stratified 2-stage cluster sample
Hepatitis B,,States,New Jersey,2017-18,96.1,107630,100,≥.*,NULL,Census
Hepatitis B,,States,Hawaii,2017-18,96,16325,6.6,NULL,NULL,Stratified 2-stage cluster sample
Hepatitis B,,States,Alaska,2016-17,91.7,9815,7.6,†.§,NULL,Stratified 2-stage cluster sample
Hepatitis B,,States,New Hampshire,2016-17,91.5,12145,100,≥.*,NULL,Census
Hepatitis B,,States,Colorado,2016-17,91.4,64440,100,*,NULL,Census
Hepatitis B,,States,Indiana,2016-17,90.2,83263,80.3,NULL,NULL,Voluntary response
Hepatitis B,,States,Washington,2016-17,90.2,87142,98.2,§,NULL,Census
Hepatitis B,,States,Wyoming,2016-17,NA,NULL,NULL,NULL,NULL,Not conducted
Hepatitis B,,States,Oklahoma,2016-17,NA,52184,0,‡.¶,NULL,Census
Hepatitis B,,States,Montana,2016-17,NReq,11956,100,*,NULL,Census
Hepatitis B,,States,Illinois,2016-17,NReq,151309,97.7,NULL,NULL,Census
Hepatitis B,,States,Alabama,2016-17,NReq,58394,100,≥.*,NULL,Census
Exemption,Non-Medical Exemption,States,Nebraska,2018-19,1.6,26925,NULL,†.§§,441,Census
Exemption,Non-Medical Exemption,States,Tennessee,2018-19,1.8,78630,NULL,†,1390,Census
Exemption,Non-Medical Exemption,States,Arkansas,2018-19,1.8,39257,NULL,NULL,711,Census (public). voluntary response (private)
Exemption,Non-Medical Exemption,States,Kansas,2018-19,1.8,37838,NULL,†,688,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Iowa,2018-19,2.1,40624,NULL,†,873,Census
Exemption,Non-Medical Exemption,States,South Dakota,2020-21,3.2,11512,99.9,†,373,Census
Exemption,Non-Medical Exemption,States,Montana,2020-21,3.3,11279,100,†,376,Census
Exemption,Non-Medical Exemption,States,South Carolina,2018-19,2.4,58442,NULL,†,1420,Stratified 1-stage cluster sample
Exemption,Non-Medical Exemption,States,District of Columbia,2018-19,NA,NULL,NULL,NULL,NULL,Census
Exemption,Non-Medical Exemption,States,Idaho,2019-20,7.2,23301,NULL,||,1689,Census
Exemption,Non-Medical Exemption,States,Oregon,2019-20,6.9,45959,NULL,||,3192,Census
Exemption,Non-Medical Exemption,States,Hawaii,2019-20,5.9,15695,NULL,†,913,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Maine,2019-20,5.6,13450,NULL,NULL,755,Census
Exemption,Non-Medical Exemption,States,Wisconsin,2019-20,5.5,67391,NULL,NULL,3693,Census
Exemption,Non-Medical Exemption,States,Alaska,2019-20,5.4,10381,NULL,†,557,Voluntary response
Exemption,Non-Medical Exemption,States,Arizona,2019-20,5.4,83976,NULL,‡,4494,Census (public). voluntary response (private)
Exemption,Non-Medical Exemption,States,Utah,2019-20,5.2,49208,NULL,NULL,2580,Census
Exemption,Non-Medical Exemption,States,Washington,2019-20,5,87757,NULL,NULL,4359,Census
Exemption,Non-Medical Exemption,States,Colorado,2019-20,4.7,69088,NULL,§,3254,Census
Exemption,Non-Medical Exemption,States,Michigan,2019-20,4.2,120565,NULL,NULL,5030,Census
Exemption,Non-Medical Exemption,States,Montana,2019-20,4,12501,NULL,†,505,Census
Exemption,Non-Medical Exemption,States,North Dakota,2019-20,3.6,10587,NULL,NULL,381,Census
Exemption,Non-Medical Exemption,States,Vermont,2019-20,3.5,6293,NULL,†,223,Census
Exemption,Non-Medical Exemption,States,Nevada,2019-20,3.5,37724,NULL,†,1322,Census
Exemption,Non-Medical Exemption,States,Minnesota,2019-20,3.4,71223,NULL,§.||,2565,Census
Exemption,Non-Medical Exemption,States,Wyoming,2019-20,3.2,7913,NULL,†,256,Census
Exemption,Non-Medical Exemption,States,Florida,2019-20,3,228298,NULL,†,6903,Census
Exemption,Non-Medical Exemption,States,Georgia,2019-20,2.9,130102,NULL,†,3741,Census
Exemption,Non-Medical Exemption,States,New Hampshire,2019-20,2.9,12447,NULL,†,360,Census
Exemption,Non-Medical Exemption,States,South Dakota,2019-20,2.6,12367,NULL,†,319,Census
Exemption,Non-Medical Exemption,States,Pennsylvania,2019-20,2.6,140197,NULL,NULL,3630,Census
Exemption,Non-Medical Exemption,States,Ohio,2019-20,2.6,139103,NULL,||,3575,Census
Exemption,Non-Medical Exemption,States,Missouri,2019-20,2.5,72324,NULL,†.§,1820,Census
Exemption,Non-Medical Exemption,States,Oklahoma,2019-20,2.5,55348,NULL,NULL,1395,Voluntary response
Exemption,Non-Medical Exemption,States,South Carolina,2019-20,2.5,65938,NULL,†,1616,Stratified 1-stage cluster sample
Exemption,Non-Medical Exemption,States,New Jersey,2019-20,2.4,107900,NULL,†,2588,Census
Exemption,Non-Medical Exemption,States,Iowa,2019-20,2.3,40812,NULL,†,936,Census
Exemption,Non-Medical Exemption,States,Connecticut,2019-20,2.3,38888,NULL,†,891,Census
Exemption,Non-Medical Exemption,States,Texas,2019-20,2.2,398680,NULL,||,8965,Census
Exemption,Non-Medical Exemption,States,Tennessee,2019-20,1.9,80595,NULL,†,1509,Census
Exemption,Non-Medical Exemption,States,Kansas,2019-20,1.9,37865,NULL,†,705,Stratified 2-stage cluster sample
Hepatitis B,,States,Indiana,2017-18,92.8,84296,96.4,NULL,NULL,Voluntary Response
Hepatitis B,,States,Iowa,2017-18,93,39632,100,≥.*,NULL,Census
Hepatitis B,,States,Alaska,2017-18,93.1,9692,84.4,†.§,NULL,Stratified 2-stage cluster sample
Hepatitis B,,States,Oregon,2017-18,93.3,45818,100,*.‡,NULL,Census
Hepatitis B,,States,Georgia,2017-18,93.4,131459,100,≥.*,NULL,Census
Hepatitis B,,States,Colorado,2019-20,92.9,69088,98.2,NULL,NULL,Census
Hepatitis B,,States,Georgia,2019-20,93.1,130102,100,≥.*,NULL,Census
Hepatitis B,,States,Wyoming,2019-20,93.1,7913,100,*,NULL,Census
Hepatitis B,,States,Kentucky,2017-18,94,55152,99,‡.§,NULL,Census
Hepatitis B,,States,Oklahoma,2017-18,94.1,53898,92.1,§,NULL,Census (public). voluntary response (private)
Hepatitis B,,States,Utah,2017-18,94.3,48827,100,*,NULL,Census
Hepatitis B,,States,Virginia,2017-18,94.9,100581,4.4,†,NULL,Stratified 2-stage cluster sample
Hepatitis B,,States,Arizona,2017-18,94.9,81710,100,*,NULL,Census
Hepatitis B,,States,South Dakota,2017-18,95,12125,99.9,NULL,NULL,Census
Hepatitis B,,States,Minnesota,2017-18,95,69807,98.1,§,NULL,Census
Hepatitis B,,States,Ohio,2017-18,95.2,138753,94.9,NULL,NULL,Census
Hepatitis B,,States,Vermont,2017-18,95.3,6255,100,*,NULL,Census
Hepatitis B,,States,North Dakota,2017-18,95.8,10365,99.4,NULL,NULL,Census
Hepatitis B,,States,New Mexico,2017-18,96,26896,99.6,NULL,NULL,Stratified 2-stage cluster sample
Hepatitis B,,States,Wyoming,2018-19,95.7,7734,100,*,NULL,Census
Hepatitis B,,States,Oklahoma,2018-19,95.7,54806,92.1,§,NULL,Census (public). voluntary response (private)
Hepatitis B,,States,Michigan,2018-19,96,118632,100,*,NULL,Census
Hepatitis B,,States,Missouri,2018-19,96.1,72687,100,*,NULL,Census
